2025-10-07 17:28:20,552 | INFO | hackthon_support_agent | Loaded environment variables from /workspaces/hackthon_support_agent/back/.env.local
2025-10-09 00:38:37,748 | INFO | hackthon_support_agent.BaseService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:38:37,748 | DEBUG | hackthon_support_agent.BaseService | LLMs initialized
2025-10-09 00:38:44,521 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting incremental add for project: dfc00ff2-db78-4c07-a9c9-50dbc185cdfb
2025-10-09 00:38:44,521 | INFO | hackthon_support_agent.BaseService | [AGENT] Adding 19 structured functions
2025-10-09 00:38:44,550 | INFO | hackthon_support_agent.BaseService | [AGENT] Incremental add completed: 19 new, 0 skipped, 19 total
2025-10-09 00:38:45,774 | INFO | hackthon_support_agent.BaseService | [AGENT] Getting existing functions for project: dfc00ff2-db78-4c07-a9c9-50dbc185cdfb
2025-10-09 00:38:45,776 | INFO | hackthon_support_agent.BaseService | [AGENT] Found 19 existing functions
2025-10-09 00:39:03,688 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting coverage analysis for project: dfc00ff2-db78-4c07-a9c9-50dbc185cdfb
2025-10-09 00:39:07,240 | INFO | hackthon_support_agent.BaseService | [AGENT] Coverage analysis: 90% coverage
2025-10-09 00:39:07,332 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting context gathering for project: dfc00ff2-db78-4c07-a9c9-50dbc185cdfb
2025-10-09 00:39:07,340 | INFO | hackthon_support_agent.BaseService | [AGENT] Context gathered successfully. Keys: ['project_id', 'function_doc', 'specification', 'framework_doc', 'directory_info', 'relevant_qas', 'project', 'technology', 'contextual_specification']
2025-10-09 00:39:08,797 | INFO | hackthon_support_agent.BaseService | [AGENT] Getting existing functions for project: dfc00ff2-db78-4c07-a9c9-50dbc185cdfb
2025-10-09 00:39:08,798 | INFO | hackthon_support_agent.BaseService | [AGENT] Found 19 existing functions
2025-10-09 00:39:09,132 | INFO | hackthon_support_agent.BaseService | [AGENT] Deleting duplicate function: cf98c9f1-216d-4227-a215-d4fc5518a6c9, reason: 機能名と説明から、仕様書の「技術スタック提案」と機能リストの「技術スタック選定ロジック」が同一の機能を示していると判断されるため。
2025-10-09 00:39:09,140 | INFO | hackthon_support_agent.BaseService | [AGENT] Deleted function: F002 (技術スタック提案)
2025-10-09 00:39:10,463 | INFO | hackthon_support_agent.BaseService | [AGENT] Getting existing functions for project: dfc00ff2-db78-4c07-a9c9-50dbc185cdfb
2025-10-09 00:39:10,465 | INFO | hackthon_support_agent.BaseService | [AGENT] Found 18 existing functions
2025-10-09 00:39:12,335 | INFO | hackthon_support_agent.BaseService | [AGENT] Deleting duplicate function: d1df5015-6d3d-4f81-8672-7abbba66bc84, reason: 機能名と説明から、仕様書の「特定処理のコードスニペット生成」と機能リストの「コード生成エンジンの実行」が同一の機能を示していると判断されるため。
2025-10-09 00:39:12,339 | INFO | hackthon_support_agent.BaseService | [AGENT] Deleted function: F003 (コードスニペット生成)
2025-10-09 00:39:13,823 | INFO | hackthon_support_agent.BaseService | [AGENT] Getting existing functions for project: dfc00ff2-db78-4c07-a9c9-50dbc185cdfb
2025-10-09 00:39:13,824 | INFO | hackthon_support_agent.BaseService | [AGENT] Found 17 existing functions
2025-10-09 00:39:15,523 | INFO | hackthon_support_agent.BaseService | [AGENT] Deleting duplicate function: 4fc4852a-f3f1-440f-b65e-d6b1402d9c37, reason: 機能名と説明から、仕様書の「エラーメッセージに基づくデバッグ支援」と機能リストの「エラー分析エンジンの実行」が同一の機能を示していると判断されるため。
2025-10-09 00:39:15,529 | INFO | hackthon_support_agent.BaseService | [AGENT] Deleted function: F004 (エラーメッセージに基づくデバッグ支援)
2025-10-09 00:39:17,812 | WARNING | hackthon_support_agent.BaseService | [AGENT] Rate limit exceeded: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits.
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 10
Please retry in 43.201731675s. [violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_requests"
  quota_id: "GenerateRequestsPerMinutePerProjectPerModel-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-2.0-flash-exp"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 10
}
, links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, retry_delay {
  seconds: 43
}
]
2025-10-09 00:39:17,812 | INFO | hackthon_support_agent.BaseService | [AGENT] Waiting 48 seconds before retry (attempt 1/2)...
2025-10-09 00:39:26,917 | INFO | hackthon_support_agent.BaseService | [AGENT] Starting coverage analysis for project: dfc00ff2-db78-4c07-a9c9-50dbc185cdfb
2025-10-09 00:44:06,272 | INFO | hackthon_support_agent | Loaded environment variables from /workspaces/hackthon_support_agent/back/.env.local
2025-10-09 00:44:07,625 | INFO | hackthon_support_agent | Loaded environment variables from /workspaces/hackthon_support_agent/back/.env.local
2025-10-09 00:44:46,925 | INFO | hackthon_support_agent | Loaded environment variables from /workspaces/hackthon_support_agent/back/.env.local
2025-10-09 00:44:54,109 | INFO | hackthon_support_agent | Loaded environment variables from /workspaces/hackthon_support_agent/back/.env.local
2025-10-09 00:44:57,503 | INFO | hackthon_support_agent | Loaded environment variables from /workspaces/hackthon_support_agent/back/.env.local
2025-10-09 00:45:27,861 | DEBUG | hackthon_support_agent.FrameworkService | Initializing BaseService (provider=google)
2025-10-09 00:45:27,863 | INFO | hackthon_support_agent.FrameworkService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:45:27,863 | DEBUG | hackthon_support_agent.FrameworkService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:45:27,874 | INFO | hackthon_support_agent.FrameworkService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:45:27,874 | DEBUG | hackthon_support_agent.FrameworkService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:45:27,876 | INFO | hackthon_support_agent.FrameworkService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:45:27,876 | DEBUG | hackthon_support_agent.FrameworkService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:45:27,879 | INFO | hackthon_support_agent.FrameworkService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:45:27,879 | DEBUG | hackthon_support_agent.FrameworkService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:45:27,880 | INFO | hackthon_support_agent.FrameworkService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:45:27,880 | DEBUG | hackthon_support_agent.FrameworkService | LLMs initialized
2025-10-09 00:45:27,880 | DEBUG | hackthon_support_agent.FrameworkService | Fetching prompt 'framework_service.generate_simple_recommendations'
2025-10-09 00:46:58,942 | DEBUG | hackthon_support_agent.AIDocumentService | Initializing BaseService (provider=google)
2025-10-09 00:46:58,943 | INFO | hackthon_support_agent.AIDocumentService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:46:58,943 | DEBUG | hackthon_support_agent.AIDocumentService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:46:58,945 | INFO | hackthon_support_agent.AIDocumentService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:46:58,945 | DEBUG | hackthon_support_agent.AIDocumentService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:46:58,946 | INFO | hackthon_support_agent.AIDocumentService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:46:58,946 | DEBUG | hackthon_support_agent.AIDocumentService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:46:58,947 | INFO | hackthon_support_agent.AIDocumentService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:46:58,948 | DEBUG | hackthon_support_agent.AIDocumentService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:46:58,949 | INFO | hackthon_support_agent.AIDocumentService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:46:58,949 | DEBUG | hackthon_support_agent.AIDocumentService | LLMs initialized
2025-10-09 00:49:03,850 | DEBUG | hackthon_support_agent.QuestionService | Initializing BaseService (provider=google)
2025-10-09 00:49:03,851 | INFO | hackthon_support_agent.QuestionService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:49:03,851 | DEBUG | hackthon_support_agent.QuestionService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:49:03,853 | INFO | hackthon_support_agent.QuestionService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:49:03,854 | DEBUG | hackthon_support_agent.QuestionService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:03,854 | INFO | hackthon_support_agent.QuestionService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:03,855 | DEBUG | hackthon_support_agent.QuestionService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:03,855 | INFO | hackthon_support_agent.QuestionService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:03,856 | DEBUG | hackthon_support_agent.QuestionService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:49:03,856 | INFO | hackthon_support_agent.QuestionService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:49:03,856 | DEBUG | hackthon_support_agent.QuestionService | LLMs initialized
2025-10-09 00:49:03,857 | DEBUG | hackthon_support_agent.QuestionService | Generating questions for project_id: a2e35424-577f-4980-b9b3-841dacba92a1 with idea_prompt: プロジェクトタイトル: ハッカソン支援エージェント
プロジェクトアイディア: ハッカソン支援エージェント
期間: 2025-10-09 〜 2025-10-17 09:48
2025-10-09 00:49:03,857 | DEBUG | hackthon_support_agent.QuestionService | Fetching prompt 'question_service.generate_question'
2025-10-09 00:49:24,739 | DEBUG | hackthon_support_agent.QuestionService | Initializing BaseService (provider=google)
2025-10-09 00:49:24,740 | INFO | hackthon_support_agent.QuestionService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:49:24,740 | DEBUG | hackthon_support_agent.QuestionService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:49:24,741 | INFO | hackthon_support_agent.QuestionService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:49:24,741 | DEBUG | hackthon_support_agent.QuestionService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:24,742 | INFO | hackthon_support_agent.QuestionService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:24,742 | DEBUG | hackthon_support_agent.QuestionService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:24,744 | INFO | hackthon_support_agent.QuestionService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:24,744 | DEBUG | hackthon_support_agent.QuestionService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:49:24,745 | INFO | hackthon_support_agent.QuestionService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:49:24,745 | DEBUG | hackthon_support_agent.QuestionService | LLMs initialized
2025-10-09 00:49:27,494 | DEBUG | hackthon_support_agent.SummaryService | Initializing BaseService (provider=google)
2025-10-09 00:49:27,496 | INFO | hackthon_support_agent.SummaryService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:49:27,496 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:49:27,498 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:49:27,498 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:27,499 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:27,499 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:27,500 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:27,500 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:49:27,501 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:49:27,501 | DEBUG | hackthon_support_agent.SummaryService | LLMs initialized
2025-10-09 00:49:27,502 | DEBUG | hackthon_support_agent.SummaryService | Fetching prompt 'summary_service.generate_summary_document'
2025-10-09 00:49:34,906 | DEBUG | hackthon_support_agent.SummaryService | Initializing BaseService (provider=google)
2025-10-09 00:49:34,907 | INFO | hackthon_support_agent.SummaryService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:49:34,907 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:49:34,908 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:49:34,908 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:34,909 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:34,909 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:34,910 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:34,910 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:49:34,911 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:49:34,911 | DEBUG | hackthon_support_agent.SummaryService | LLMs initialized
2025-10-09 00:49:35,234 | DEBUG | hackthon_support_agent.MVPJudgeService | Initializing BaseService (provider=google)
2025-10-09 00:49:35,236 | INFO | hackthon_support_agent.MVPJudgeService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:49:35,236 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:49:35,239 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:49:35,239 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:35,241 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:35,241 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:35,250 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:35,251 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:49:35,253 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:49:35,253 | DEBUG | hackthon_support_agent.MVPJudgeService | LLMs initialized
2025-10-09 00:49:35,262 | DEBUG | hackthon_support_agent.MVPJudgeService | Fetching prompt 'mvp_service.judge_mvp'
2025-10-09 00:49:35,374 | DEBUG | hackthon_support_agent.MVPJudgeService | Initializing BaseService (provider=google)
2025-10-09 00:49:35,375 | INFO | hackthon_support_agent.MVPJudgeService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:49:35,375 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:49:35,377 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:49:35,377 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:35,378 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:35,379 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:35,380 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:35,380 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:49:35,381 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:49:35,381 | DEBUG | hackthon_support_agent.MVPJudgeService | LLMs initialized
2025-10-09 00:49:35,385 | DEBUG | hackthon_support_agent.MVPJudgeService | Fetching prompt 'mvp_service.judge_mvp'
2025-10-09 00:49:54,891 | DEBUG | hackthon_support_agent.SummaryService | Initializing BaseService (provider=google)
2025-10-09 00:49:54,892 | INFO | hackthon_support_agent.SummaryService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:49:54,892 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:49:54,893 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:49:54,894 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:54,894 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:54,894 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:49:54,896 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:49:54,896 | DEBUG | hackthon_support_agent.SummaryService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:49:54,897 | INFO | hackthon_support_agent.SummaryService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:49:54,897 | DEBUG | hackthon_support_agent.SummaryService | LLMs initialized
2025-10-09 00:49:54,897 | DEBUG | hackthon_support_agent.SummaryService | Generating confidence feedback for project_id: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:49:54,899 | DEBUG | hackthon_support_agent.SummaryService | Fetching prompt 'summary_service.confidence_feedback'
2025-10-09 00:49:54,899 | ERROR | hackthon_support_agent.SummaryService | Prompt 'confidence_feedback' not found under service 'summary_service' in prompts.toml
Traceback (most recent call last):
  File "/workspaces/hackathon_support_agent/back/services/base_service.py", line 149, in get_prompt
    prompt = self.prompts[service_name][prompt_name]
             ~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^
KeyError: 'confidence_feedback'
2025-10-09 00:49:54,900 | ERROR | hackthon_support_agent.SummaryService | Failed to get prompt: Prompt 'confidence_feedback' not found in service 'summary_service' in prompts.toml
2025-10-09 00:50:38,186 | DEBUG | hackthon_support_agent.MVPJudgeService | Initializing BaseService (provider=google)
2025-10-09 00:50:38,188 | INFO | hackthon_support_agent.MVPJudgeService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:50:38,188 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:50:38,191 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:50:38,192 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:50:38,193 | DEBUG | hackthon_support_agent.MVPJudgeService | Initializing BaseService (provider=google)
2025-10-09 00:50:38,193 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:50:38,194 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:50:38,195 | INFO | hackthon_support_agent.MVPJudgeService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:50:38,196 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:50:38,196 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:50:38,197 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:50:38,199 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:50:38,199 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:50:38,199 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:50:38,199 | DEBUG | hackthon_support_agent.MVPJudgeService | LLMs initialized
2025-10-09 00:50:38,203 | DEBUG | hackthon_support_agent.MVPJudgeService | Fetching prompt 'mvp_service.judge_mvp'
2025-10-09 00:50:38,203 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:50:38,206 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:50:38,207 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:50:38,207 | DEBUG | hackthon_support_agent.MVPJudgeService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:50:38,208 | INFO | hackthon_support_agent.MVPJudgeService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:50:38,208 | DEBUG | hackthon_support_agent.MVPJudgeService | LLMs initialized
2025-10-09 00:50:38,212 | DEBUG | hackthon_support_agent.MVPJudgeService | Fetching prompt 'mvp_service.judge_mvp'
2025-10-09 00:52:05,876 | DEBUG | hackthon_support_agent.FunctionService | Initializing BaseService (provider=google)
2025-10-09 00:52:05,877 | INFO | hackthon_support_agent.FunctionService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:52:05,877 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:52:05,878 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:52:05,878 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:52:05,879 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:52:05,879 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:52:05,881 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:52:05,881 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:52:05,882 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:52:05,882 | DEBUG | hackthon_support_agent.FunctionService | LLMs initialized
2025-10-09 00:52:05,882 | DEBUG | hackthon_support_agent.FunctionService | Generating functional requirements for project_id: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:52:05,885 | DEBUG | hackthon_support_agent.FunctionService | Fetching prompt 'function_service.generate_functional_requirements'
2025-10-09 00:52:06,130 | DEBUG | hackthon_support_agent.FunctionService | Initializing BaseService (provider=google)
2025-10-09 00:52:06,131 | INFO | hackthon_support_agent.FunctionService | Prompts loaded from /workspaces/hackathon_support_agent/back/services/prompts.toml
2025-10-09 00:52:06,131 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.0-flash-exp, temp=0.50)
2025-10-09 00:52:06,132 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.0-flash-exp, key_present=True)
2025-10-09 00:52:06,133 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:52:06,133 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:52:06,134 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.5-flash, temp=0.50)
2025-10-09 00:52:06,134 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.5-flash, key_present=True)
2025-10-09 00:52:06,134 | DEBUG | hackthon_support_agent.FunctionService | Loading LLM (provider=google, model=gemini-2.5-flash-lite, temp=0.50)
2025-10-09 00:52:06,135 | INFO | hackthon_support_agent.FunctionService | LLM loaded (provider=google, model=gemini-2.5-flash-lite, key_present=True)
2025-10-09 00:52:06,135 | DEBUG | hackthon_support_agent.FunctionService | LLMs initialized
2025-10-09 00:52:06,135 | DEBUG | hackthon_support_agent.FunctionService | Generating functional requirements for project_id: a2e35424-577f-4980-b9b3-841dacba92a1
2025-10-09 00:52:06,138 | DEBUG | hackthon_support_agent.FunctionService | Fetching prompt 'function_service.generate_functional_requirements'
2025-10-09 00:52:54,118 | DEBUG | hackthon_support_agent.FunctionService | Generating clarification questions for 4 low-confidence requirements
2025-10-09 00:52:54,118 | DEBUG | hackthon_support_agent.FunctionService | Fetching prompt 'function_service.generate_clarification_questions'
2025-10-09 00:53:13,160 | DEBUG | hackthon_support_agent.FunctionService | Saving functional requirements to project document: a2e35424-577f-4980-b9b3-841dacba92a1
